link,lat,lon,comuna_geo,query_used
https://portalinmobiliario.com/MLC-2950186152-amplio-departamento-a-pasos-del-metro-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=11&type=item&tracking_id=c5f14fb4-8588-4aa7-b749-71c060ad52dc,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3106104602-departamento-calle-pudeto-id-121178-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=11&type=item&tracking_id=e072c1e0-9854-447d-8946-ce54c783d558,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1695575479-disp-inmed-estac-san-fco-eramirez-mto-pque-almagro-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=11&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1711881285-en-arriendo-depto-2-dorm-2-banos-estac-y-bodega-en-nunoa-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=12&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3176475974-las-verbenas-hospital-fach-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=13&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1709426875-acogedor-en-segundo-piso-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=14&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1684869727-4d-4b-i-260-m2-i-3e-i-remodelar-i-futura-linea-l7-metro-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=15&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1696298891-dp-3-dormitorios-en-lumen-3590-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=16&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1713960483-departamento-amoblado-disponibilidad-inmediata-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=17&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1709285215-vista-panoramica-en-piso-5-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=19&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3125289726-3-dorm-2-banos-amplitud-confort-y-buena-conexion-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=20&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1687604439-departamento-blanco-garces-int-id-22344-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=25&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1665759465-oportunidad-46-m2-2d-2b-uno-en-suite-metro-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=26&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3194816378-departamento-avenida-beauchef-id-156573-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=11&type=item&tracking_id=6d775642-ffec-441c-9e52-04d80de7a4a0,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1716201669-departamento-domingo-santa-maria-altura-id-39279-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=14&type=item&tracking_id=6d775642-ffec-441c-9e52-04d80de7a4a0,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1697700649-comodo-depto-en-el-corazon-de-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=46&type=item&tracking_id=6d775642-ffec-441c-9e52-04d80de7a4a0,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1703765283-depto-metro-ovalle-3d-1b-1e-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=12&type=item&tracking_id=a622d72b-3186-4983-813f-4d55fd812d7d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1713973081-luminoso-dpto-en-arriendo-de-4d-2e-a-pasos-alonso-de-cordova-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=18&type=item&tracking_id=a622d72b-3186-4983-813f-4d55fd812d7d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3169092554-promo-1er-mes-dpto-en-arriendo-de-3-dorm-en-san-miguel-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=20&type=item&tracking_id=a622d72b-3186-4983-813f-4d55fd812d7d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1690527769-super-amplio-luminoso-clasico-corazon-colegios-pasteur-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=22&type=item&tracking_id=a622d72b-3186-4983-813f-4d55fd812d7d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3205829588-lindo-duplex-con-patio-y-quincho-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=23&type=item&tracking_id=a622d72b-3186-4983-813f-4d55fd812d7d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3123481618-espectacular-y-unico-penthouse-duplex-de-5-metros-de-altura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=25&type=item&tracking_id=a622d72b-3186-4983-813f-4d55fd812d7d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1716339913-departamento-en-arriendo-de-4-dorm-en-lo-barnechea-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=28&type=item&tracking_id=a622d72b-3186-4983-813f-4d55fd812d7d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3152816466-amoblado-full-arriendo-depto-2d-2b-estoril-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=30&type=item&tracking_id=a622d72b-3186-4983-813f-4d55fd812d7d,-33.3682965,-70.4944497,Las Condes,"Calle las condes, Santiago, Chile"
https://portalinmobiliario.com/MLC-1710972255-arriendo-departamento-remodelado-de-152-m2-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=32&type=item&tracking_id=a622d72b-3186-4983-813f-4d55fd812d7d,-33.3682965,-70.4944497,Las Condes,"Calle las condes, Santiago, Chile"
https://portalinmobiliario.com/MLC-1683501631-oportunidad-inversion-depto-1d1b-en-av-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=33&type=item&tracking_id=a622d72b-3186-4983-813f-4d55fd812d7d,-33.3682965,-70.4944497,Las Condes,"Calle las condes, Santiago, Chile"
https://portalinmobiliario.com/MLC-1692765355-lindo-espectacular-vista-a-pasos-estaciones-metro-seguro-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=38&type=item&tracking_id=a622d72b-3186-4983-813f-4d55fd812d7d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3143438282-penthouse-san-damian-charles-hamilton-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=40&type=item&tracking_id=a622d72b-3186-4983-813f-4d55fd812d7d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1706153773-con-jardin-plaza-turquia-nueva-costanera-ursulinas-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=41&type=item&tracking_id=a622d72b-3186-4983-813f-4d55fd812d7d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3193057858-departamento-de-lujo-en-las-condes-4-dorm-104435-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=46&type=item&tracking_id=a622d72b-3186-4983-813f-4d55fd812d7d,-33.3682965,-70.4944497,Las Condes,"Calle las condes, Santiago, Chile"
https://portalinmobiliario.com/MLC-1712538433-se-arrienda-impecable-y-amplio-departamento-115812-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=47&type=item&tracking_id=a622d72b-3186-4983-813f-4d55fd812d7d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1711582877-depto-nuevo-con-vista-a-cordillera-52270-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=48&type=item&tracking_id=a622d72b-3186-4983-813f-4d55fd812d7d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1700542711-depto-3d-2b-estacionamiento-y-bodega-metro-almagro-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=1&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3118613256-arriendo-depto-1d1b-metro-plaza-egananunoa-116568-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=3&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,-33.4534937,-70.570823,Ñuñoa,Barrio: plaza egaña
https://portalinmobiliario.com/MLC-3195994404-excelente-departamento-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=4&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3177874222-departamento-en-arriendo-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=6&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,-33.3682965,-70.4944497,Las Condes,"Calle las condes, Santiago, Chile"
https://portalinmobiliario.com/MLC-1702943267-excelente-departamento-de-un-ambiente-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=8&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1715379377-departamento-en-arriendo-de-2-dorm-en-quinta-normal-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=9&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1715392475-departamento-en-arriendo-de-2-dorm-2-banos-en-independencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=10&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,-33.4077311,-70.6650055,Independencia,"Calle independencia, Santiago, Chile"
https://portalinmobiliario.com/MLC-3195916030-increible-departamento-con-azotea-privada-en-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=12&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1675296825-departamento-en-arriendo-de-2-dorm-en-la-florida-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=13&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1674206443-departamento-en-arriendo-de-2-dorm-en-la-florida-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=14&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1696823757-departamento-en-arriendo-de-1-dorm-en-san-miguel-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=15&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1698982015-excelente-departamento-de-1-dormitorio-cerca-a-metro-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=19&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3198449516-departamento-en-arriendo-en-providencia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=21&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3056200334-departamento-en-arriendo-de-2-dorm-en-la-cisterna-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=22&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3198277824-departamento-en-arriendo-de-1-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=23&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,-33.3682965,-70.4944497,Las Condes,"Calle las condes, Santiago, Chile"
https://portalinmobiliario.com/MLC-3198419894-departamento-en-arriendo-en-vicente-valdes-con-terraza-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=25&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-2997746614-mariposa-equipado-2d2b-opc-a-est-y-bdga-la-cisterna-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=26&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1698106917-departamento-en-arriendo-en-primera-avenida-san-miguel-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=27&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,-33.2096562,-70.6812715,Colina,"avenida san miguel, Santiago, Chile"
https://portalinmobiliario.com/MLC-3181368288-departamento-en-arriendo-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=28&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,-33.3682965,-70.4944497,Las Condes,"Calle las condes, Santiago, Chile"
https://portalinmobiliario.com/MLC-1714544105-departamento-en-arriendo-en-rojas-magallanes-con-piscina-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=29&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1704826435-promo-x2-meses-nuevo-y-equipado-3d1b-opc-a-est-y-bdga-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=30&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3188327650-departamento-en-arriendo-en-lo-ovalle-con-piscina-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=31&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1709321591-departamento-en-arriendo-en-parque-de-los-reyes-con-terraza-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=32&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1681704773-metro-hernando-de-magallanes-1d1b-est-y-bdga-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=33&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1710981207-departamento-en-arriendo-en-lo-ovalle-con-terraza-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=35&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1675437949-departamento-nuevo-1d1b-en-las-condes-norte-piso-2-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=40&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,-33.3682965,-70.4944497,Las Condes,"Calle las condes, Santiago, Chile"
https://portalinmobiliario.com/MLC-1713743953-departamento-en-arriendo-en-metro-macul-con-piscina-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=41&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,-33.5083,-70.5967,Macul,Metro Fijo: Macul
https://portalinmobiliario.com/MLC-2971891504-parque-portales-2d1b-bdga-santiago-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=42&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1684236359-vespucio-sur-2d2b-est-y-bdga-macul-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=43&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,-33.4954079,-70.5879735,Macul,"Calle macul, Santiago, Chile"
https://portalinmobiliario.com/MLC-3198295702-departamento-en-arriendo-en-metro-las-torres-macul-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=46&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,-33.4917,-70.5967,Macul,Metro Fijo: Las Torres
https://portalinmobiliario.com/MLC-3176541722-departamento-en-arriendo-de-1-dorm-en-santiago-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=48&type=item&tracking_id=61c56f51-640c-4e65-8cf3-7a4c7c39e02d,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3176541722-departamento-en-arriendo-de-1-dorm-en-santiago-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=1&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1680925149-semi-amoblado-nunoa-dpto-2d-y-2b-en-pedro-de-valdivia-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=2&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,-33.4373682,-70.6501011,Providencia,Barrio: pedro de valdivia
https://portalinmobiliario.com/MLC-1710933061-departamento-en-arriendo-en-lo-ovalle-con-piscina-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=4&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3041892928-departamento-1d1b-en-pudeto-la-florida-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=6&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1688483869-depto-1d1b-cercano-m-macul-av-departamental-la-florida-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=7&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,-33.4954079,-70.5879735,Macul,"Calle macul, Santiago, Chile"
https://portalinmobiliario.com/MLC-3013945050-espectacular-duplex-5-dormitorios-quincho-y-piscina-privados-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=8&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1709407821-vista-panoramica-a-country-club-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=9&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1702877381-2d2b-bdest-santiago-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=10&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3105686358-arriendo-1d1bbodega-en-av-san-pablo-4629-quinta-normal-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=11&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,-33.5782792,-70.6683609,El Bosque,"Calle san pablo, Santiago, Chile"
https://portalinmobiliario.com/MLC-3179473370-departamento-en-arriendo-en-nunoa-con-terraza-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=12&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3130454940-depto-estudio-en-echaurren-barrio-universitario-santiago-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=13&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,-33.4475109,-70.6616901,Santiago,Barrio: barrio universitario
https://portalinmobiliario.com/MLC-3203781916-depto-2d2b-en-echaurren-barrio-universitario-santiago-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=14&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,-33.4475109,-70.6616901,Santiago,Barrio: barrio universitario
https://portalinmobiliario.com/MLC-3152879082-departamento-1d1b-en-san-francisco-santiago-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=15&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,-33.6312054,-70.6086659,Puente Alto,"Calle san francisco, Santiago, Chile"
https://portalinmobiliario.com/MLC-3116985254-amplio-y-con-excelente-ubicacion-alonso-de-cordova-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=16&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3192998154-arriendo-dpto-estudio-av-ejercito-metro-toesca-santiago-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=17&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,-33.45,-70.6583,Santiago,Metro Fijo: Toesca
https://portalinmobiliario.com/MLC-1696237523-nuevo-dpto-2d-2b-semi-amoblado-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=18&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1696315457-nuevo-dpto-1d-1b-semi-amoblado-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=19&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3074071244-departamento-en-arriendo-de-3-dorm-en-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=24&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,-33.3959609,-70.5659309,Vitacura,"Calle vitacura, Santiago, Chile"
https://portalinmobiliario.com/MLC-3176479716-arriendo-dpto-3-dorm-servicios-gran-terraza-vista-360-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=25&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3141367664-departamento-en-arriendo-de-3-dorm-en-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=26&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,-33.3959609,-70.5659309,Vitacura,"Calle vitacura, Santiago, Chile"
https://portalinmobiliario.com/MLC-3174044448-departamento-en-arriendo-de-3-dorm-en-las-condes-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=27&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,-33.3682965,-70.4944497,Las Condes,"Calle las condes, Santiago, Chile"
https://portalinmobiliario.com/MLC-1698271685-depto-nuevo-bonito-edificio-sin-comision-corretaje-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=29&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-3180437624-departamento-en-excelente-estado-como-nuevo-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=30&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,,,No Especificada,Failed
https://portalinmobiliario.com/MLC-1694000765-departamento-en-arriendo-de-3-dorm-en-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=31&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,-33.3959609,-70.5659309,Vitacura,"Calle vitacura, Santiago, Chile"
https://portalinmobiliario.com/MLC-3199634982-depto-1d1b-con-amplia-terraza-en-las-condes-multifamily-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=33&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,-33.3682965,-70.4944497,Las Condes,"Calle las condes, Santiago, Chile"
https://portalinmobiliario.com/MLC-1713177425-departamento-amoblado-en-caso-historico-santiago-y-seguro-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=34&type=item&tracking_id=b595fcbe-9b0d-4c18-84d4-1be742e985f7,,,No Especificada,Failed
